pi,time
3.13903,711.556
3.1392,715.246
3.13951,709.035
3.14213,701.027
3.14219,704.373
3.14158,706.153
3.14226,707.409
3.14057,706.41
3.141,704.527
3.13982,704.296
3.13933,702.758
3.14047,705.853
3.13922,702.188
3.13923,704.957
3.13911,706.976
3.13855,703.437
3.14234,705.49
3.13953,708.149
3.13966,706.864
3.14254,704.296
3.14035,704.421
3.13925,708.844
3.13913,703.197
3.13916,705.689
3.14192,708.071
3.14013,704.382
3.14066,705.949
3.14039,703.04
3.14304,706.746
3.14122,707.681
3.14202,705.561
3.14088,705.246
3.13858,704
3.14337,704.479
3.14261,704.653
3.1406,702.661
3.14172,703.395
3.14091,700.377
3.14155,702.528
3.14226,700.795
3.14321,698.733
3.14289,700.338
3.14134,697.757
3.14235,703.094
3.14214,700.294
3.14221,699.439
3.14147,701.401
3.1395,703.567
3.14156,702.905
3.1397,699.232
3.14008,701.755
3.14218,701.122
3.14199,699.28
3.14276,703.168
3.14221,704.699
3.13987,704.024
3.14181,703.357
3.13986,700.288
3.14104,698.842
3.14195,703.392
3.14305,703.569
3.14268,701.138
3.14106,702.204
3.14163,703.89
3.14163,703.86
3.14102,705
3.14051,703.379
3.14124,701.389
3.14036,704.77
3.14009,702.222
3.14519,700.562
3.14058,702.749
3.14272,705.046
3.13997,705.523
3.14244,701.117
3.14103,705.373
3.14144,702.832
3.14122,703.576
3.13989,702.199
3.13941,697.826
3.14103,706.26
3.14219,702.971
3.14124,703.98
3.14079,707.17
3.14033,707.753
3.14154,706.267
3.14296,708.357
3.14163,708.581
3.14301,706.924
3.13863,707.383
3.13906,705.425
3.14066,704.139
3.14012,708.068
3.13835,704.855
3.14003,705.562
3.14026,703.303
3.14272,703.574
3.14071,707.111
3.1427,703.908
3.14152,706.124
3.14236,705.582
3.14012,707.542
3.1414,706.445
3.14283,708.714
3.14317,704.661
3.14068,708.415
3.14007,706.316
3.13981,708.619
3.14242,704.034
3.14094,705.316
3.14096,707.32
3.13924,705.54
3.1422,710.713
3.14108,708.881
3.14043,705.967
3.13959,704.014
3.14073,706.004
3.14248,709.908
3.1437,704.771
3.14159,709.697
3.14139,708.035
3.14009,706.892
3.14208,706.688
3.14311,707.486
3.14176,711.941
3.13949,709.116
3.14032,709.801
3.14111,709.72
3.14097,710.151
3.14228,714.714
3.14237,708.647
3.14018,712.322
3.14028,709.354
3.1396,708.847
3.13952,711.496
3.14319,709.515
3.13966,708.146
3.14155,706.622
3.14066,709.876
3.1413,707.568
3.14365,714.15
3.14078,708.657
3.13914,707.902
3.13965,710.118
3.14185,711.144
3.14077,713.419
3.14157,709.538
3.14145,712.932
3.14155,712.664
3.14296,718.174
3.14055,720.432
3.13965,710.243
3.14045,698.051
3.14212,701.119
3.13931,721.304
3.14114,716.852
3.14067,708.439
3.1418,712.248
3.14027,709.435
3.14104,726.627
3.14141,725.357
3.13998,725.085
3.14281,726.528
3.14002,724.12
3.13965,725.264
3.14137,723.425
3.13965,722.547
3.14239,727.143
3.13867,724.453
3.1425,726.681
3.14109,710.513
3.14078,712.063
3.14145,711.504
3.14032,720.565
3.14132,725.126
3.14111,728.744
3.13973,730.5
3.14213,713.954
3.14298,712.271
3.14163,710.336
3.13992,711.084
3.14117,715.529
3.14157,713.503
3.13828,713.534
3.14045,710.175
3.13953,710.312
3.14065,710.452
3.13965,710.959
3.14168,709.468
3.14188,715.239
3.14137,713.628
3.14108,714.554
3.14296,728.046
3.14054,721.973
3.14357,713.567
3.14128,712.975
3.14279,712.466
3.1414,712.604
3.14303,710.735
3.14234,715.173
3.14006,712.528
3.13839,712.434
3.13982,712.205
3.13923,713.954
3.13824,714.173
3.13913,715.83
3.14086,714.844
3.14156,715.088
3.13985,715.391
3.13856,715.998
3.14179,715.051
3.14163,715.302
3.14094,717.352
3.14045,717.982
3.14137,717.594
3.14433,717.723
3.13944,710.443
3.14082,713.22
3.14063,714.423
3.13838,715.32
3.14038,713.524
3.14107,711.235
3.13968,710.595
3.14313,712.79
3.14141,712.321
3.1427,716.047
3.14113,716.349
3.14089,718.437
3.14067,717.17
3.14092,719.136
3.14108,716.86
3.14186,714.569
3.13963,721.314
3.14014,714.523
3.13936,716.799
3.14105,718.451
3.1417,714.966
3.14412,718.821
3.13915,717.119
3.14229,715.654
3.13878,717.906
3.13904,719.54
3.14079,717.842
3.14034,722.908
3.14047,717.365
3.13848,718.253
3.14125,721.079
3.14366,720.136
3.14221,718.052
3.14102,719.518
3.14298,717.397
3.14168,720.509
3.14124,721.533
3.14121,719.144
3.14213,719.014
3.14157,720.273
3.14009,722.009
3.14029,718.605
3.14181,717.291
3.13965,719.819
3.14095,719.746
3.14308,719.576
3.14129,719.853
3.14035,720.486
3.14067,716.236
3.14123,717.857
3.14167,716.707
3.13907,719.612
3.14115,721.991
3.14092,722.088
3.14161,720.079
3.14154,722.603
3.14164,719.885
3.14181,721.174
3.14066,720.621
3.14128,721.332
3.14369,719.791
3.14078,718.354
3.1412,718.31
3.14117,720.398
3.14034,717.158
3.14046,719.86
3.1408,719.211
3.1411,720.002
3.14259,720.245
3.1415,720.478
3.13988,720.963
3.1404,721.077
3.14087,721.981
3.14191,722.732
3.14037,722.173
3.14141,720.511
3.13952,720.521
3.14152,718.588
3.14335,723.018
3.14044,722.43
3.1414,722.042
3.14205,723.577
3.14068,725.621
3.13858,725.376
3.14197,717.826
3.14298,717.534
3.14414,722.48
3.14232,734.187
3.14279,731.801
3.14067,717.303
3.14151,715.856
3.14241,716.481
3.14171,720.686
3.13892,717.29
3.1394,719.659
3.14177,714.745
3.14019,717.575
3.1425,714.367
3.14141,717.002
3.1432,715.163
3.1385,718.39
3.14385,717.672
3.14357,717.416
3.14182,720.696
3.14224,720.953
3.14061,732.628
3.14193,732.755
3.14096,735.431
3.14374,735.604
3.14405,734.439
3.14136,733.334
3.14031,719.691
3.14302,721.796
3.1394,718.715
3.14326,720.116
3.14129,716.95
3.13936,720.677
3.14117,718.971
3.14113,717.515
3.13793,719.719
3.14199,722.112
3.1403,722.921
3.14117,719.135
3.14146,719.943
3.14135,719.781
3.14257,720.407
3.14091,717.19
3.13933,721.801
3.14149,718.17
3.14036,719.861
3.14233,720.307
3.14048,728.087
3.14173,737.248
3.14048,736.122
3.14058,721.103
3.14094,720.373
3.14005,719.257
3.14186,719.264
3.14174,720.362
3.14029,721.693
3.14342,738.975
3.13735,742.783
3.13856,734.087
3.14129,736.687
3.14022,742.307
3.14147,740.639
3.14101,739.959
3.14139,738.163
3.1413,741.313
3.14167,741.52
3.14267,736.841
3.14072,739.921
3.14179,736.273
3.13887,739.556
3.14223,736.655
3.14056,741.836
3.14169,739.577
3.14028,737.629
3.14077,741.251
3.14303,736.698
3.14004,742.038
3.14032,743.616
3.1432,741.707
3.14206,732.612
3.1392,734.631
3.13911,734.077
3.14367,736.93
3.14121,732.363
3.14222,734.422
3.14072,733.116
3.14118,732.993
3.14184,733.062
3.14051,734.341
3.14254,733.351
3.14273,732.179
3.13947,734.417
3.13844,731.731
3.14157,734.59
3.14114,732.608
3.14151,732.014
3.14112,737.108
3.14034,736.449
3.13993,737.698
3.13963,735.299
3.13914,737.311
3.14083,738.028
3.14087,732.183
3.1413,734.897
3.14093,730.339
3.14001,740.494
3.13978,737.076
3.1405,735.084
3.13939,737.749
3.13975,737.224
3.14148,739.144
3.1404,735.33
3.14173,736.138
3.14,739.157
3.13935,735.286
3.13995,734.989
3.14136,729.881
3.14156,739.711
3.14183,735.743
3.14058,735.444
3.14095,737.977
3.14208,736.464
3.13729,736.083
3.13937,736.725
3.14014,737.805
3.1388,737.076
3.14195,735.439
3.13764,737.821
3.14223,734.927
3.1419,735.895
3.14075,740.381
3.14202,738.242
3.14297,738.884
3.14177,738.876
3.1376,739.711
3.14088,737.35
3.14016,736.506
3.14032,738.853
3.14088,736.807
3.13983,738.575
3.14143,738.24
3.14305,741.298
3.14127,740.844
3.14153,737.161
3.14102,740.991
3.14038,743.511
3.14213,738.935
3.14147,737.594
3.14141,738.079
3.14055,740.515
3.1431,736.446
3.13968,736.737
3.14002,739.579
3.14081,734.072
3.14179,742.625
3.14078,742.854
3.13993,737.5
3.14051,739.807
3.13844,736.536
3.14019,738.135
3.14205,755.183
3.14153,729.801
3.13858,721.904
3.13936,719.354
3.13938,719.855
3.14129,720.749
3.14367,721.092
3.14123,722.119
3.14266,723.629
3.14109,720.343
3.14,722.72
3.14091,723.709
3.14026,721.035
3.14028,724.094
3.13915,724.094
3.13942,724.856
3.14281,722.736
3.14136,721.507
3.14142,723.975
3.14111,722.668
3.14319,723.194
3.14234,723.497
3.14342,720.206
3.13985,724.615
3.14097,720.176
3.1406,721.642
3.14381,721.972
3.14395,718.42
3.14173,722.38
3.14104,717.347
3.14011,716.248
3.1405,721.9
3.14125,719.161
3.14131,720.011
3.13676,718.132
3.14009,723.103
3.1385,719.815
3.13992,721.663
3.14293,723.065
3.14253,725.217
3.1413,723.488
3.14065,721.611
3.14097,723.394
3.14079,721.973
3.14161,724.516
3.13915,720.569
3.13965,722.12
3.14113,724.108
3.14116,722.908
3.14132,725.269
3.14266,721.736
3.13937,724.697
3.13995,723.64
3.14062,724.117
3.14193,727.904
3.14116,725.23
3.14179,725.393
3.14167,721.681
3.14,722.815
3.14098,723.371
3.14171,729.043
3.14243,725.56
3.14173,724.251
3.14128,724.469
3.14079,727.119
3.14181,727.359
3.14335,721.945
3.14137,725.828
3.14043,726.298
3.13954,725.796
3.13823,728.295
3.14131,729.438
3.14198,728.277
3.14043,727.319
3.14115,725.358
3.14299,728.564
3.14341,726.71
3.1411,724.611
3.14143,728.626
3.1422,729.077
3.13968,728.965
3.13849,728.985
3.14037,724.634
3.13937,727.635
3.14064,728.688
3.14078,730.869
3.14238,728.771
3.14069,726.613
3.14083,729.092
3.14151,728.021
3.14077,726.899
3.1423,727.745
3.14216,728.344
3.13972,727.456
3.14087,729.627
3.14212,729.064
3.14145,728.385
3.13934,730.703
3.14183,725.824
3.1403,738.565
3.14317,757.763
3.14245,759.109
3.14023,758.752
3.13821,757.958
3.14125,744.587
3.14234,739.714
3.14343,742.936
3.13991,738.542
3.14407,741.808
3.14134,742.85
3.14221,762.242
3.13938,758.924
3.14227,756.655
3.14139,759.47
3.14094,755.242
3.13916,755.808
3.14135,760.333
3.14419,762.397
3.14052,760.707
3.14165,759.308
3.13944,758.604
3.13972,758.323
3.14251,761.041
3.14108,760.151
3.13967,759.699
3.14025,758.087
3.14166,760.65
3.13969,758.97
3.14185,760.936
3.14003,760.143
3.13958,759.194
3.14025,761.327
3.14102,758.84
3.13991,761.58
3.14453,761.758
3.14142,762.033
3.13962,761.644
3.14239,761.97
3.14173,762.613
3.14147,758.563
3.13975,760.165
3.14135,763.083
3.13887,760.067
3.13969,761.071
3.14143,762.729
3.13913,762.534
3.14165,760.087
3.14107,761.472
3.14176,760.206
3.13978,763.433
3.14137,761.5
3.14058,759.009
3.14284,744.384
3.13891,747.279
3.14094,745.617
3.1392,746.005
3.1408,743.993
3.14011,750.031
3.14182,742.417
3.14026,741.576
3.14118,746.897
3.14008,744.577
3.14099,742.866
3.13798,744.998
3.14167,748.624
3.14118,745.377
3.13951,745.965
3.14168,748.242
3.13844,747.136
3.1403,747.693
3.14146,743.636
3.14314,748.138
3.14109,743.676
3.14304,744.653
3.14207,745.286
3.14305,748.786
3.14275,744.499
3.14113,748.34
3.14091,744.308
3.1404,749.915
3.14147,748.085
3.14273,746.271
3.14004,750.276
3.13997,745.232
3.14053,743.48
3.14201,745.056
3.14072,747.405
3.13973,743.342
3.14082,747.305
3.13933,742.861
3.14105,746.999
3.14098,746.508
3.1418,747.561
3.13992,749.602
3.14034,744.268
3.13954,746.507
3.13992,742.601
3.14285,750.205
3.14191,748.623
3.14095,747.764
3.14194,748.203
3.13863,748.89
3.14287,743.552
3.14138,754.986
3.1435,746.633
3.14021,749.659
3.13891,749.004
3.13879,748.667
3.14092,745.847
3.14121,749.547
3.14249,747.521
3.13705,748.617
3.14316,749.116
3.14052,752.961
3.13849,749.082
3.13981,747.86
3.14037,753.141
3.14132,751.235
3.14097,752.907
3.14048,752.457
3.13997,750.47
3.1433,753.381
3.14014,751.408
3.13968,749.069
3.1397,750.527
3.14033,750.624
3.14033,746.82
3.14116,750.954
3.14255,751.776
3.14204,753.759
3.13992,748.911
3.14042,750.891
3.14217,755.672
3.14149,749.331
3.14205,752.334
3.13997,751.057
3.14277,750.62
3.14093,753.254
3.14091,751.195
3.14168,753.321
3.14086,753.255
3.13956,754.283
3.13935,752.16
3.14271,749.24
3.14106,750.967
3.1422,751.408
3.14134,751.273
3.14185,752.926
3.14013,756.064
3.14022,753.204
3.1427,753.415
3.14095,751.601
3.14007,750.628
3.13948,751.438
3.14141,751.927
3.14073,753.121
3.1415,756.419
3.14069,751.27
3.14018,752.31
3.14063,754.637
3.14192,754.187
3.14152,752.893
3.14184,754.36
3.13988,752.82
3.14175,755.055
3.1418,750.959
3.141,750.947
3.14007,758.206
3.13968,753.138
3.14009,756.904
3.13986,760.86
3.14313,766.578
3.1429,770.32
3.13892,766.04
3.14059,766.669
3.14482,759.552
3.14059,753.254
3.14007,753.627
3.13908,754.301
3.14113,756.878
3.13924,754.141
3.14061,753.254
3.14212,758.518
3.14111,754.754
3.14175,753.71
3.14046,755.141
3.14127,755.178
3.14318,754.478
3.14141,753.112
3.14268,757.493
3.14326,763.958
3.13998,765.581
3.14084,765.451
3.14117,759.7
3.14065,751.964
3.14047,759.178
3.14101,767.866
3.1415,755.57
3.14025,755.976
3.14008,758.898
3.13886,771.877
3.13944,773.131
3.14037,772.377
3.13947,753.253
3.14276,755.041
3.14144,756.404
3.14248,754.529
3.1387,756.909
3.14229,754.205
3.14004,754.732
3.1393,751.97
3.14231,754.297
3.14159,754.143
3.14084,755.285
3.14092,755.258
3.14253,753.731
3.14257,753.751
3.14073,757.652
3.14116,755.188
3.14137,759.348
3.13936,755.638
3.1429,768.412
3.14221,767.616
3.14035,773.658
3.14208,771.806
3.14098,773.291
3.14006,770.042
3.14021,771.013
3.14074,755.685
3.13989,758.384
3.14146,757.813
3.14173,755.594
3.14028,759.76
3.14058,756.931
3.1409,756.285
3.14079,758.321
3.14176,757.586
3.14116,759.018
3.14197,756.487
3.13971,754.678
3.14107,757.493
3.13962,761.089
3.14135,758.73
3.14141,756.56
3.14226,763.051
3.14089,757.24
3.13888,758.172
